🚦免费直播接口🚦,#genre#
奇迹,https://vip.ffzy-play7.com/20221125/6961_0c69f3cf/index.m3u8
说出你的秘密,https://vip.ffzy-play6.com/20221112/6077_927afdf1/index.m3u8
催眠大师,https://vip.ffzy-play7.com/20221028/433_adf31dfd/index.m3u8
心花路放,https://vip.ffzy-play6.com/20221027/2366_e83b4d22/index.m3u8
火星没事,https://vip.ffzy-play2.com/20221021/232_89153806/index.m3u8
夜店,https://vip.ffzy-play6.com/20221022/1049_8ee06bf6/index.m3u8
嘻游记,https://vip.ffzy-play6.com/20221022/1023_fae8e09f/index.m3u8
爱情呼叫转移,https://vip.ffzy-play2.com/20221021/64_ed0aeec3/index.m3u8
爱情呼叫转移Ⅱ：爱情左右,https://vip.ffzy-play2.com/20221021/65_57ffccd0/index.m3u8
摩登年代,https://vip.ffzy-play6.com/20221021/516_0ef76f45/index.m3u8
搞定岳父大人,https://vip.ffzy-play6.com/20221021/474_a64f2156/index.m3u8
春娇与志明,https://vip.ffzy-play6.com/20221021/451_53670596/index.m3u8
一夜惊喜,https://vip.ffzy-play6.com/20221019/211_225bbe08/index.m3u8
无人区,https://vip.ffzy-play6.com/20221019/203_ce8ad9b0/index.m3u8
记忆切割,https://vip.ffzy-play.com/20221017/1473_691592bd/index.m3u8
幕后玩家,https://vip.ffzy-play.com/20221018/1847_f9676687/index.m3u8
我不是药神,https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
爱情神话,https://vip.ffzy-online.com/20221015/575_a2c32b8f/index.m3u8
超时空同居,https://vip.ffzy-online.com/20221015/745_b4a413ef/index.m3u8

群龙戏凤,https://vip.ffzy-play7.com/20230423/22931_b2b1c621/index.m3u8
钱作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/index.m3u8
人吓人,https://vip.ffzy-play7.com/20230131/12897_66998969/index.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/index.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/index.m3u8
赞先生与找钱华,https://vip.ffzy-play6.com/20221207/10710_1642c7db/index.m3u8
英雄无泪,https://vip.ffzy-play6.com/20221207/10694_f9088e66/index.m3u8

学校风云,https://vip.ffzy-play7.com/20221209/9201_9f4d986a/index.m3u8
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/index.m3u8
少林英雄,https://vip.ffzy-play6.com/20221206/10385_35db0937/index.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/index.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/index.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/index.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/index.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/index.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/index.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/index.m3u8
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
黄大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/index.m3u8
杂家小子,https://vip.ffzy-play6.com/20221128/9261_f18e5614/index.m3u8
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/index.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
神枪手与咖喱鸡,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/index.m3u8
老虎煞星,https://vip.ffzy-play7.com/20221128/7611_ae4536d6/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/index.m3u8
血玫瑰,https://vip.ffzy-play6.com/20221116/7310_02f7420d/index.m3u8
咸鱼翻身,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/index.m3u8
霹雳大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/index.m3u8
赢钱专家,https://vip.ffzy-play6.com/20221113/6794_d514b390/index.m3u8





👻恐怖电影合集👻,#genre#
僵尸先生,https://vip.ffzy-play7.com/20230507/24165_799a7b4a/index.m3u8
新僵尸先生,https://vip.ffzy-play6.com/20221129/9451_47cd067c/index.m3u8
灵幻先生,https://vip.ffzy-play7.com/20221115/4538_ddf6020e/index.m3u8
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/index.m3u8
僵尸家族,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/index.m3u8
音乐僵尸,https://vip.ffzy-play6.com/20221207/10627_09b3f2e5/index.m3u8
蛊1981,https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8
笔仙怪谈,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
笔仙大战贞子2,https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8
笔仙大战贞子,https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8
僵尸古刹,https://v.cdnlz2.com/20240428/30658_626f53c9/index.m3u8
阴阳界1974,https://v.cdnlz19.com/20240423/30922_846a2982/index.m3u8
丧尸李志2,https://v.cdnlz19.com/20240417/27788_8a8753f5/index.m3u8
丧尸李志,https://v.cdnlz19.com/20240417/27787_d58690e4/index.m3u8
三头魔王,https://v.cdnlz19.com/20240410/26921_3ff3d22b/index.m3u8
猛鬼入侵黑社会,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8
纸新娘,https://v.cdnlz11.com/20231203/18522_36fc5a46/index.m3u8
失衡凶间之罪与杀,https://v.cdnlz11.com/20231016/17788_35646a00/index.m3u8
有只僵尸暗恋你,https://v.cdnlz17.com/20231014/29627_e6cdb290/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221207/10600_7cbfb482/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/index.m3u8
猛鬼诺言（香港恐怖片）,https://v.cdnlz17.com/20231014/29614_b8fa41e5/index.m3u8
猛鬼出笼2艳鬼发狂（香港恐怖片）,https://v.cdnlz17.com/20231014/29612_423934b5/index.m3u8
猛鬼出笼（香港恐怖片）,https://v.cdnlz17.com/20231014/29615_8c3ea444/index.m3u8
美国哥特（英国恐怖片）,https://v.cdnlz17.com/20231014/29608_21156158/index.m3u8
灵幻小姐【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29610_227f619f/index.m3u8
鬼域2006【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29603_a8c8d528/index.m3u8
鬼胎（香港恐怖片）,https://v.cdnlz17.com/20231014/29602_b3017746/index.m3u8
古镜幽魂（香港恐怖片）,https://v.cdnlz17.com/20231014/29601_38fd1681/index.m3u8
隔世鬼奸情（香港恐怖片）,https://v.cdnlz17.com/20231014/29600_a00ca854/index.m3u8
夺魄勾魂【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29596_55260bbe/index.m3u8
半暹降【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29593_f9bd07d8/index.m3u8
猛鬼山坟2【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29397_fff1a89c/index.m3u8
猛鬼山坟【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29398_6c0a6895/index.m3u8
猛鬼霸王花【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230829/25524_d96cc5b4/index.m3u8
冷眼杀机1982（台湾恐怖片）,https://vip1.lz-cdn1.com/20230809/21714_732986a0/index.m3u8
茅山学堂1986【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20230808/21699_2413bbe5/index.m3u8
祭屋出租（泰国恐怖片）,https://vip.lz-cdn3.com/20230713/20232_88f8a1e6/index.m3u8
天灵灵地灵灵【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230712/20209_b150678a/index.m3u8
撞邪先生【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20139_f99cdd46/index.m3u8
衰鬼抓狂-惊魂今晚夜【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20130_3b562a3f/index.m3u8
尸妖【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20128_80b10bdc/index.m3u8
撞邪31号（大陆恐怖片）,https://vip.lz-cdn3.com/20230708/20111_dbaa5cdb/index.m3u8
校花诡异事件（大陆恐怖片）,https://vip.lz-cdn3.com/20230707/20079_14a2a0d9/index.m3u8
魔镜2015（大陆恐怖片）,https://vip.lz-cdn3.com/20230706/20064_d210b194/index.m3u8
大漠之战（大陆恐怖片）,https://vip.lz-cdn3.com/20230705/20037_e2f688af/index.m3u8
鬼眼1974【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230701/19971_724ad6bf/index.m3u8
捉鬼有限公司【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8
热血青年【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230504/10719_f51cf293/index.m3u8
阴阳路20：降头【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10611_0198819c/index.m3u8
阴阳路19：我对眼见到嘢【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8
阴阳路18：鬼上身（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10608_56160946/index.m3u8
阴阳路18：鬼上身（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10607_6057a9bc/index.m3u8
阴阳路17：监房有鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8
阴阳路16：回到武侠时代【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8
阴阳路15：客似魂来【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10602_95946071/index.m3u8
阴阳路14：双鬼拍门【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10599_7537fcf2/index.m3u8
阴阳路13：花鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10596_b171d663/index.m3u8
阴阳路12：美容尸【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10594_a3c0c449/index.m3u8
阴阳路11撩鬼攞命【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10591_31177bff/index.m3u8
阴阳路10宣言咒【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10590_73b98df1/index.m3u8
阴阳路9命转乾坤【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10589_8022deef/index.m3u8
阴阳路8棺材仔【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10585_096fa589/index.m3u8
阴阳路7撞到正【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10583_4e3df9bb/index.m3u8
阴阳路6凶周刊【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10582_880280a5/index.m3u8
阴阳路5一见发财【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10580_e352e4ca/index.m3u8
阴阳路4与鬼同行【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6355_f18c186b/index.m3u8
阴阳路3升棺发财【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10577_e182996c/index.m3u8
阴阳路2我在你左右【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10575_836c9485/index.m3u8
阴阳路【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10576_200aef70/index.m3u8
阴阳路【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220407/2598_856f5c1d/index.m3u8
猛鬼通宵陪住你【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230428/18997_7bef6422/index.m3u8
忌日快乐2【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19291_cd0bcb2c/index.m3u8
忌日快乐【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230429/19290_1ae710fa/index.m3u8
鬼眼刑警【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230412/16445_a7ea274c/index.m3u8
极度深寒【国语】（美国恐怖片）,https://vip.lz-cdn16.com/20230406/15682_6b976988/index.m3u8
红鬼仔【粤语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18157_ab6a01e6/index.m3u8
红鬼仔【国语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18155_a3837327/index.m3u8
哭悲（中国台湾恐怖片）,https://vip.lz-cdn3.com/20220630/8500_07ae79c4/index.m3u8
下载即死亡（意大利恐怖片）,https://vip1.lz-cdn10.com/20220630/1971_8f5d577e/index.m3u8
异兽（大陆恐怖片）,https://vip1.lz-cdn10.com/20220630/1976_b4c69812/index.m3u8
僵尸归来3：风吹头弯（大陆恐怖片）,https://vip1.lz-cdn6.com/20220629/17135_6d1306e2/index.m3u8
僵尸归来2：消失的御林军（大陆恐怖片）,https://vip1.lz-cdn6.com/20220629/17134_ea980840/index.m3u8
僵尸归来（大陆恐怖片）,https://vip1.lz-cdn6.com/20220629/17133_7b731acf/index.m3u8
死亡之夜（英国恐怖片）,https://vip1.lz-cdn1.com/20220524/6512_81110c53/index.m3u8
追凶二十年【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6368_2344f2d9/index.m3u8
夜半一点钟【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6353_43a8c495/index.m3u8
七月又十四之信不信由你【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220522/6336_1958e9bd/index.m3u8
猛鬼夜惊魂（美国恐怖片）,https://vip1.lz-cdn1.com/20220508/4805_367a2377/index.m3u8
惊悚小说（大陆恐怖片）,https://vip1.lz-cdn1.com/20220504/4461_6b87a668/index.m3u8
墨玉太极（大陆恐怖片）,https://vip1.lz-cdn1.com/20220504/4480_5cf24e75/index.m3u8
腐尸2015（美国恐怖片）,https://vip1.lz-cdn1.com/20220504/4369_90d6717f/index.m3u8
小丑下地狱（美国恐怖片）,https://vip1.lz-cdn1.com/20220502/4081_6ecdec7e/index.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/index.m3u8
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/index.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/index.m3u8
鬼干部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/index.m3u8
天地玄门,https://vip.ffzy-play6.com/20221112/6127_d615f342/index.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/index.m3u8
羞羞鬼,https://vip.ffzy-play7.com/20221112/3366_3a1a794c/index.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/index.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/index.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/index.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/index.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/index.m3u8







🌀影视频道轮播🌀,#genre#
player=2
北京4K电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Ee2qS8h6u-xp3gd50vNr1sw%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg:20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887500%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007266388_0%2CEND&GuardEncType=2$北京移动V4#http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?accountinfo=%7E%7EV2.0%7Ee2qS8h6u-xp3gd50vNr1sw%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2$北京移动V4
北京淘电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2$北京移动V4#http://222.128.86.76:8133/rtp/239.3.1.250:8001
北京淘剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg:20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887497%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007266383_0%2CEND&GuardEncType=2$北京移动V4#http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2$北京移动V4#http://222.128.86.76:8133/rtp/239.3.1.95:8001

绍兴影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
1905国内影视,http://43.138.11.122:215/cctv.php?id=1905a
1905国外影视,http://43.138.11.122:215/cctv.php?id=1905b

美亚电影,http://co-sg3.jdiptv.cc/live/xgmydygy.m3u8
中国电影,http://co-sg3.jdiptv.cc/live/zgdy.m3u8
Thrill恐怖电影,http://co-sg3.jdiptv.cc/live/thrill.m3u8
经典影视1,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p

经典影视2,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p

经典影视3,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
粤语电影3,http://120.77.28.4:8648/douyu.php?id=1226741
粤语周星驰,http://huanqiuzhibo.cn/manifest/huya.php?id=11336587
周星驰电影,http://huanqiuzhibo.cn/manifest/huya.php?id=11342412
周星驰合集,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
林正英电影,http://huanqiuzhibo.cn/manifest/huya.php?id=11342421
刘德华电影,http://live.iill.top/huya.php?id=11342424
古天乐电影,http://1.94.31.214:35455/huya/29982675
成龙电影,http://zzy789.xyz/douyu1.php?id=3379942
李连杰电影,http://1.94.31.214:35455/huya/11342390
甄子丹电影,http://1.94.31.214:35455/huya/11352935
狄仁杰系列,http://1.94.31.214:35455/huya/30080229
沈腾电影,http://1.94.31.214:35455/huya/11601968
黄渤电影,http://1.94.31.214:35455/huya/11352876
强森电影,http://1.94.31.214:35455/huya/21059581
王晶电影,http://1.94.31.214:35455/huya/11602058
金庸武侠,http://1.94.31.214:35455/huya/11342435
功夫电影,http://1.94.31.214:35455/huya/11352941
贺岁电影,http://1.94.31.214:35455/huya/11601986
漫威系列电影,http://zzy789.xyz/douyu1.php?id=9651304
欧美大片,http://zzy789.xyz/douyu1.php?id=2793084
周星驰电影,http://zby.xjqxz.top/live12/live.m3u8
李连杰电影,http://zby.xjqxz.top/lljdy/live.m3u8
成龙电影台,http://zby.xjqxz.top/cldy/live.m3u8
林正英,http://120.77.28.4:8648/douyu.php?id=7356023
周星驰轮播,http://zby.xjqxz.top/live12/live.m3u8
李连杰轮播,http://zby.xjqxz.top/lljdy/live.m3u8
成龙轮播,http://zby.xjqxz.top/cldy/live.m3u8
好莱坞大片轮播,http://zby.xjqxz.top/hlwdy1/live.m3u8
中外经典喜剧轮播,http://zby.xjqxz.top/live13/live.m3u8
港片轮播,http://zby.xjqxz.top/hkdy1/live.m3u8
周星驰【虎牙】,https://live.metshop.top/huya/11336587
周星星【虎牙】,https://live.metshop.top/huya/11342412
周星驰【斗鱼】,http://maomao.kandiantv.cn/douyu1.php?id=122402
林正英【虎牙】,https://live.metshop.top/huya/11342421
周润发【虎牙】,https://live.metshop.top/huya/11342387
成龙【虎牙】,https://live.metshop.top/huya/11342386
成龙【斗鱼】,http://zzy789.xyz/douyu1.php?id=3379942
李连杰【虎牙】,https://live.metshop.top/huya/11342390
甄子丹【虎牙】,http://live.iill.top/huya.php?id=11352935
刘德华【斗鱼】,http://zzy789.xyz/douyu1.php?id=2516864
古天乐【虎牙】,http://live.iill.top/huya.php?id=29982675
沈腾【虎牙】,https://live.metshop.top/huya/11601968
黄渤【虎牙】,http://cfss.cc/cdn/hy/11352876.flv
强森【虎牙】,http://cfss.cc/cdn/hy/21059581.flv
王晶电影【虎牙】,http://live.iill.top/huya.php?id=11602058
武侠【虎牙】,https://live.metshop.top/huya/11342427
金庸武侠【虎牙】,http://live.iill.top/huya.php?id=11342435
功夫【虎牙】,http://live.iill.top/huya.php?id=11352941
警匪【虎牙】,https://live.metshop.top/huya/11352886
